id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35703100668.055,36925434173.444,False,,9,,,,2024-06-02T08:15:00.000Z,0.452496591794511,176607844.832517,-32.5656,-0.03901779,0.98230761,-1.96609205,0.10654146,-22.83630781,-42.67062975,16155531368.7912,0.6383,20362346630.75,,2024-06-02T08:15:00.000Z,,,,,,2024-06-02 10:17:18.843528
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412349518.89884,5107181450.45931,True,,10,3414166606,21893146161.9171,,2024-06-02T08:15:00.000Z,6.41244224093881,158786232.100528,13.9298,0.32449214,1.95342291,1.31141889,20.3455098,26.33641485,136.66628573,15469051954.8954,0.6112,32749506065.06,,2024-06-02T08:15:00.000Z,,,,,,2024-06-02 10:17:18.843528
5994,Shiba Inu,SHIB,shiba-inu,829,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271824779734,589519962850591,False,,11,,,,2024-06-02T08:15:00.000Z,2.49180336616468E-05,332112044.508799,-38.0304,-0.17651462,-1.40514527,0.61278416,8.97805281,-7.61891218,-7.23917039,14683495165.7215,0.5802,14689678278.52,,2024-06-02T08:15:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-02 10:17:18.843528
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393115773.18233,442462143.18233,False,,12,,,,2024-06-02T08:15:00.000Z,35.7541283548417,165771941.047483,-38.159,-0.61654331,-0.73399661,-4.61663581,6.37979956,-24.83561759,-17.62536757,14055511812.6739,0.5554,25590971568.94,,2024-06-02T08:15:00.000Z,,,,,,2024-06-02 10:17:18.843528
1975,Chainlink,LINK,chainlink,1788,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-02T08:15:00.000Z,18.4087588034515,241441202.281932,-46.1799,-0.54136233,-0.4952985,4.60019794,36.32471957,2.3606706,-10.41960393,10807781749.5788,0.427,18408758803.45,,2024-06-02T08:15:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-02 10:17:18.843528
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1452180700.58673,10251325081.7936,,2024-06-02T08:16:00.000Z,7.05926271961315,117402468.709856,-28.1382,-0.27297435,0.69506296,-5.37062832,0.14041643,-18.23347979,-28.5509655,10150891050.597,0.4011,10150891050.6,,2024-06-02T08:16:00.000Z,,,,,,2024-06-02 10:17:18.843528
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87368526730.3215,87368544830.7408,True,,15,71659659264,8115989885.90838,,2024-06-02T08:15:00.000Z,0.113257444554801,184321676.678232,-26.7173,-0.0744036,1.45275072,-0.41634274,-7.2157406,-3.96695787,-19.42793517,9895136071.994,0.391,9895138122,,2024-06-02T08:15:00.000Z,,,,,,2024-06-02 10:17:18.843528
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706725,19706725,False,,1,,,,2024-06-02T08:20:00.000Z,67697.8746244286,11164991890.2827,-56.1962,-0.02061813,0.19325109,-2.43080022,14.29678243,2.24165786,4.61260948,1334103398308.09,52.711,1421655367113,,2024-06-02T08:20:00.000Z,,,,,,2024-06-02 10:21:20.167777
1027,Ethereum,ETH,ethereum,9020,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120143951.287031,120143951.287031,True,,2,,,,2024-06-02T08:19:00.000Z,3789.70467819551,9642548120.36881,-34.2997,-0.37659848,0.40106921,-0.37071227,27.4865197,14.81870743,8.05844203,455310094249.354,17.9895,455310094249.35,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
825,Tether USDt,USDT,tether,87503,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112210010734.728,115086550406.949,True,,3,,,,2024-06-02T08:19:00.000Z,0.999382725539985,36990808779.2875,-32.8894,0.01787975,0.00975465,-0.02151906,-0.0742799,-0.1041828,-0.10220365,112140746360.943,4.4307,115015510418.69,,2024-06-02T08:19:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-02 10:21:20.167777
1839,BNB,BNB,bnb,2174,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585235.003917,147585235.003917,False,,4,,,,2024-06-02T08:19:00.000Z,598.724893741697,1650010586.11647,4.8009,-0.36625554,0.70372633,-0.96415396,6.64829897,6.87481652,42.66943577,88362954145.5638,3.4913,88362954145.56,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459691853.815049,577253113.571518,True,,5,,,,2024-06-02T08:19:00.000Z,165.146236114395,1095600660.23587,-50.9879,-0.20191077,-0.97605746,-0.04258114,20.26794656,-12.76905127,25.65840949,75916379430.0038,2.9995,95331178991.65,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
3408,USDC,USDC,usd-coin,19524,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32389468369.9056,32389468369.9056,False,,6,,,,2024-06-02T08:19:00.000Z,1.00010574788462,2512384780.95598,-56.9186,0.00989949,-0.00224054,0.01638157,0.00447318,0.02902878,0.02182967,32392893487.6698,1.2799,32392893487.67,,2024-06-02T08:19:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-02 10:21:20.167777
52,XRP,XRP,xrp,1334,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-02T08:20:00.000Z,0.516687779973347,559894922.660286,-46.9571,-0.13623028,-0.43504423,-4.20783277,-0.78950787,-12.10286956,-19.66143975,28650522863.0507,1.132,51668777997.33,,2024-06-02T08:20:00.000Z,,,,,,2024-06-02 10:21:20.167777
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144540656383.705,144540656383.705,True,,8,,,,2024-06-02T08:20:00.000Z,0.158969911574117,496571152.434161,-40.9762,-0.29278104,-0.10584305,-7.95391926,19.86199869,-13.76590987,-4.47018749,22977615364.1825,0.9079,22977615364.18,,2024-06-02T08:20:00.000Z,,,,,,2024-06-02 10:21:20.167777
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35703100668.055,36925434173.444,False,,9,,,,2024-06-02T08:19:00.000Z,0.452494905113096,176749093.45093,-32.4561,0.01726736,0.96369562,-2.05400747,0.22044655,-22.91930984,-42.42006093,16155471149.0349,0.6383,20362270730.09,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412349518.89884,5107181450.45931,True,,10,3414166606,21943318055.739,,2024-06-02T08:19:00.000Z,6.42713745052049,158970335.376188,14.007,0.48051375,2.12689935,1.44962271,20.73598819,25.68940904,137.17031511,15504501936.6599,0.6126,32824557166.85,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
5994,Shiba Inu,SHIB,shiba-inu,829,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271824779734,589519962850591,False,,11,,,,2024-06-02T08:19:00.000Z,2.49078218047152E-05,332545508.590597,-37.9612,-0.04387412,-1.66981249,0.35742899,9.03151105,-7.90725341,-7.07795655,14677477606.153,0.5799,14683658185,,2024-06-02T08:19:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-02 10:21:20.167777
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393115773.18233,442462143.18233,False,,12,,,,2024-06-02T08:19:00.000Z,35.7612461915177,165986747.601008,-37.9509,-0.54835682,-0.66985393,-4.64690891,6.44031207,-24.92189001,-17.64117353,14058309946.5421,0.5554,25596066151.42,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
1975,Chainlink,LINK,chainlink,1788,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-02T08:19:00.000Z,18.3937805446967,241272233.403802,-46.217,-0.40580236,-0.55802234,4.70755839,36.14170738,2.08159046,-10.5165499,10798988014.3065,0.4267,18393780544.7,,2024-06-02T08:19:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-02 10:21:20.167777
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1452183263.3614,10247687263.3306,,2024-06-02T08:20:00.000Z,7.05674519317219,117349039.421658,-28.1181,-0.17650022,0.67471,-5.5321495,0.24214245,-18.39881154,-28.59078431,10147270964.8127,0.4009,10147270964.81,,2024-06-02T08:20:00.000Z,,,,,,2024-06-02 10:21:20.167777
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87368526730.3215,87368544830.7408,True,,15,71659659264,8118174858.80863,,2024-06-02T08:19:00.000Z,0.113287935530095,184205467.711458,-26.5006,-0.0151913,1.48537969,-0.40065612,-7.22030779,-3.94219642,-19.43349625,9897800023.58408,0.3911,9897802074.14,,2024-06-02T08:19:00.000Z,,,,,,2024-06-02 10:21:20.167777
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706725,19706725,False,,1,,,,2024-06-02T08:24:00.000Z,67719.1768141613,11147814763.2312,-56.2356,0.02891092,0.21658937,-2.31479877,14.23510405,2.30762984,4.37598937,1334523194703.05,52.7389,1422102713097.39,,2024-06-02T08:24:00.000Z,,,,,,2024-06-02 10:25:20.811209
1027,Ethereum,ETH,ethereum,9020,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120143951.287031,120143951.287031,True,,2,,,,2024-06-02T08:23:00.000Z,3789.41927305613,9643831295.49972,-34.2038,-0.36740907,0.37569775,-0.25422034,27.34072308,14.63689107,7.95384696,455275804548.191,17.9898,455275804548.19,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
825,Tether USDt,USDT,tether,87503,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112210010734.728,115086550406.949,True,,3,,,,2024-06-02T08:23:00.000Z,0.999336843016264,37004342696.0199,-32.8321,0.00874024,0.00504439,-0.0363123,-0.06574894,-0.13336477,-0.11436052,112135597882.464,4.4309,115010229957.31,,2024-06-02T08:23:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-02 10:25:20.811209
1839,BNB,BNB,bnb,2174,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585235.003917,147585235.003917,False,,4,,,,2024-06-02T08:23:00.000Z,598.665396776289,1650410922.56525,5.0789,-0.30838745,0.71398066,-0.93941813,6.65148794,6.81554903,42.73044236,88354173271.942,3.4912,88354173271.94,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459691853.815049,577253113.571518,True,,5,,,,2024-06-02T08:23:00.000Z,165.099406350617,1095747512.88444,-50.8955,-0.11460513,-0.99740466,-0.08696132,20.16410879,-13.01144414,25.47465084,75894852169.0791,2.9989,95304146364.7,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
3408,USDC,USDC,usd-coin,19524,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32389468369.9056,32389468369.9056,False,,6,,,,2024-06-02T08:23:00.000Z,1.00009342898675,2509343629.79559,-56.932,0.00294,-0.00276458,0.00876698,0.00854791,0.00795403,0.0105469,32392494485.1166,1.28,32392494485.12,,2024-06-02T08:23:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-02 10:25:20.811209
52,XRP,XRP,xrp,1334,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-02T08:24:00.000Z,0.516763480934756,560670399.950217,-46.7875,-0.09923739,-0.38866282,-4.22850736,-1.1118902,-12.01985115,-19.60528845,28654720508.5334,1.1322,51676348093.48,,2024-06-02T08:24:00.000Z,,,,,,2024-06-02 10:25:20.811209
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144540656383.705,144540656383.705,True,,8,,,,2024-06-02T08:24:00.000Z,0.1589946138596,496524565.208351,-40.8651,-0.15586124,-0.05275014,-7.75376514,19.78434356,-13.84422914,-4.41706989,22981185848.7403,0.9081,22981185848.74,,2024-06-02T08:24:00.000Z,,,,,,2024-06-02 10:25:20.811209
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35703100668.055,36925434173.444,False,,9,,,,2024-06-02T08:23:00.000Z,0.452344663342464,176891131.222526,-32.3486,0.03143541,0.92748252,-2.10165576,0.2106095,-22.99083712,-42.62153245,16150107051.9734,0.6382,20355509850.41,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412349518.89884,5107181450.45931,True,,10,3414166606,21975590975.0062,,2024-06-02T08:23:00.000Z,6.43659009972936,160566060.9602,15.2068,0.69046633,2.23741236,1.5629381,20.91740822,25.48386478,137.40719102,15527305030.4312,0.6135,32872833561.55,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
5994,Shiba Inu,SHIB,shiba-inu,829,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271824779734,589519962850591,False,,11,,,,2024-06-02T08:23:00.000Z,2.48593960351692E-05,333270797.83408,-37.8162,-0.01441194,-1.73508602,0.30092765,8.73457338,-8.29004092,-7.0074099,14648941664.5662,0.5788,14655110227.14,,2024-06-02T08:23:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-02 10:25:20.811209
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393115773.18233,442462143.18233,False,,12,,,,2024-06-02T08:23:00.000Z,35.7475405730934,166029664.470621,-37.8791,-0.41495617,-0.71299755,-4.62569205,6.36977585,-25.09938684,-17.62581989,14052922051.7583,0.5553,25586256372.59,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
1975,Chainlink,LINK,chainlink,1788,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-02T08:23:00.000Z,18.3902304559391,240908376.861031,-46.3015,-0.31149761,-0.55382522,4.76310132,36.06616509,1.89193663,-10.59182246,10796903757.3018,0.4266,18390230455.94,,2024-06-02T08:23:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-02 10:25:20.811209
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1452183263.3614,10242332609.8467,,2024-06-02T08:24:00.000Z,7.05305788068272,117319593.524246,-28.096,-0.14287155,0.64422138,-5.70253259,0.19136181,-18.58935391,-28.66898481,10141968781.1659,0.4008,10141968781.17,,2024-06-02T08:24:00.000Z,,,,,,2024-06-02 10:25:20.811209
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87368526730.3215,87368544830.7408,True,,15,71659659264,8118857254.21658,,2024-06-02T08:23:00.000Z,0.113297458257596,183995764.664115,-26.2283,0.02279124,1.53660352,-0.34723903,-7.28013696,-3.90430739,-19.40265767,9898632010.25625,0.3911,9898634060.99,,2024-06-02T08:23:00.000Z,,,,,,2024-06-02 10:25:20.811209
